"DeliveryID","OrderID","DeliveryPartner","DeliveryDateTime","DeliveryAmount","DeliveryStatus"
59674,59674,"Norris-Hawkins","2024-11-04 21:54:00.0",24.99,"In Progress"
59678,59678,"Burke LLC","2024-11-03 15:18:00.0",37.6,"Completed"
59684,59684,"Henderson Inc","2024-11-04 15:16:00.0",24.22,"Completed"
59686,59686,"Martinez Ltd","2024-11-10 20:10:00.0",36.58,"Cancelled"
59687,59687,"Waller-Davis","2024-11-19 19:52:00.0",22.42,"Cancelled"
59689,59689,"Martinez Ltd","2024-11-29 20:19:00.0",19.64,"Completed"
59694,59694,"Campbell, Burns and Espinoza","2024-11-20 22:05:00.0",11.13,"Completed"
59697,59697,"Marquez PLC","2024-11-29 20:14:00.0",40.64,"In Progress"
59698,59698,"Burton Inc","2024-11-21 21:11:00.0",29.31,"In Progress"
59700,59700,"Cook PLC","2024-11-16 13:14:00.0",7.13,"Cancelled"
59701,59701,"Cohen-Wagner","2024-11-12 20:10:00.0",24.56,"Cancelled"
59703,59703,"Moore-Griffin","2024-11-23 12:53:00.0",7.59,"Completed"
59706,59706,"Dodson, Fleming and Butler","2024-11-28 14:19:00.0",11.64,"In Progress"
59708,59708,"Anderson, Carr and Mcneil","2024-11-18 22:25:00.0",41.43,"Cancelled"
59711,59711,"Waller-Davis","2024-11-22 17:34:00.0",44.61,"Cancelled"
59718,59718,"Gallagher, Roberson and Bean","2024-11-15 20:52:00.0",37.93,"In Progress"
59721,59721,"Richardson-Reyes","2024-11-17 12:56:00.0",49.48,"Completed"
59722,59722,"Werner-Rodriguez","2024-11-26 22:41:00.0",43.31,"Cancelled"
59723,59723,"Hill, Vincent and Alvarez","2024-11-01 15:15:00.0",10.72,"Completed"
59725,59725,"Graham-Campbell","2024-11-26 17:27:00.0",40.52,"In Progress"
59726,59726,"Phillips and Sons","2024-11-24 13:48:00.0",15.66,"Cancelled"
59732,59732,"Valencia Ltd","2024-11-07 11:36:00.0",6.33,"Cancelled"
59738,59738,"Sanchez-Smith","2024-11-26 15:38:00.0",33.19,"In Progress"
59740,59740,"Phillips and Sons","2024-11-24 20:52:00.0",49.5,"Cancelled"
59742,59742,"Smith, Wise and Drake","2024-11-05 15:52:00.0",11.53,"In Progress"
59743,59743,"Richardson-Reyes","2024-11-21 11:59:00.0",30.98,"In Progress"
59744,59744,"Kelly LLC","2024-11-08 17:33:00.0",29.36,"Completed"
59745,59745,"Phillips and Sons","2024-11-24 12:58:00.0",19.2,"Completed"
59746,59746,"Cohen-Wagner","2024-11-03 11:13:00.0",21.59,"Completed"
59747,59747,"Walker PLC","2024-11-25 19:25:00.0",41.76,"In Progress"
59748,59748,"Richardson-Reyes","2024-11-04 21:19:00.0",28.73,"Cancelled"
59749,59749,"Marsh-Williams","2024-11-28 12:21:00.0",43.63,"In Progress"
59751,59751,"Cohen-Wagner","2024-11-25 21:57:00.0",46.39,"In Progress"
59752,59752,"Cohen-Wagner","2024-11-05 18:58:00.0",25.29,"Cancelled"
59756,59756,"Smith PLC","2024-11-23 20:21:00.0",41.29,"In Progress"
59757,59757,"Webster, Martinez and Marshall","2024-11-15 18:47:00.0",39.74,"In Progress"
59758,59758,"Jones, Garrett and Pierce","2024-11-13 14:43:00.0",49.71,"In Progress"
59761,59761,"Fletcher-Carter","2024-11-01 11:20:00.0",25.9,"In Progress"
59777,59777,"Adams LLC","2024-11-08 21:41:00.0",34.29,"Completed"
59782,59782,"Frazier, Anderson and Rodriguez","2024-11-10 17:51:00.0",34.54,"In Progress"
59784,59784,"Stephens PLC","2024-11-28 19:33:00.0",5.6,"Cancelled"
59785,59785,"Jones, Garrett and Pierce","2024-11-26 16:24:00.0",41.85,"Completed"
59788,59788,"Guzman, Smith and Murray","2024-11-20 21:59:00.0",12.24,"In Progress"
59790,59790,"Sellers Inc","2024-11-17 17:16:00.0",15.03,"In Progress"
59795,59795,"Cohen-Wagner","2024-11-22 17:25:00.0",12.31,"Completed"
59799,59799,"Norton, Chang and Clements","2024-11-23 00:59:00.0",44.94,"Cancelled"
59800,59800,"Webster, Martinez and Marshall","2024-11-25 13:14:00.0",30.52,"In Progress"
59803,59803,"Hawkins Ltd","2024-11-08 10:53:00.0",32.94,"Cancelled"
59806,59806,"Burke LLC","2024-11-04 20:03:00.0",44.98,"In Progress"
59808,59808,"Mills Inc","2024-11-23 11:39:00.0",44.47,"Cancelled"
59809,59809,"Rowland-Williams","2024-11-12 18:17:00.0",40.04,"Completed"
59810,59810,"Bailey-Neal","2024-11-19 20:22:00.0",43.28,"In Progress"
59818,59818,"Martinez Ltd","2024-11-03 23:54:00.0",19.77,"Completed"
59828,59828,"Rogers-Brown","2024-11-19 19:27:00.0",23.8,"Cancelled"
59829,59829,"Smith PLC","2024-11-02 23:36:00.0",31.63,"In Progress"
59833,59833,"Matthews-Gonzalez","2024-11-02 22:11:00.0",27.07,"Completed"
59837,59837,"Gonzales-Brown","2024-11-04 19:07:00.0",21.02,"Completed"
59843,59843,"Cook Ltd","2024-11-09 18:05:00.0",30.89,"Completed"
59845,59845,"Christensen and Sons","2024-11-15 21:16:00.0",24.77,"Completed"
59855,59855,"Price, Neal and Gonzalez","2024-11-13 23:27:00.0",23.04,"Cancelled"
59857,59857,"White, Peck and Ayala","2024-11-14 22:43:00.0",47.23,"In Progress"
59859,59859,"Burke LLC","2024-11-02 20:56:00.0",8.35,"In Progress"
59861,59861,"Frazier, Anderson and Rodriguez","2024-11-22 17:32:00.0",49.67,"In Progress"
59862,59862,"Campbell, Burns and Espinoza","2024-11-27 19:55:00.0",31.54,"Completed"
59866,59866,"Ruiz-Hughes","2024-11-23 18:52:00.0",10.86,"Cancelled"
59870,59870,"Ray-Bradley","2024-11-16 19:19:00.0",7.77,"Cancelled"
59875,59875,"Burton Inc","2024-11-16 13:56:00.0",28.33,"In Progress"
59876,59876,"Christensen and Sons","2024-11-28 23:58:00.0",33.78,"Cancelled"
59878,59878,"Riggs PLC","2024-11-09 14:53:00.0",23.3,"Completed"
59880,59880,"Smith PLC","2024-11-27 15:32:00.0",5.01,"Cancelled"
59884,59884,"Riggs PLC","2024-11-06 14:26:00.0",35.37,"Completed"
59885,59885,"Henderson Inc","2024-11-07 17:21:00.0",49.25,"Cancelled"
59887,59887,"Turner-Hart","2024-11-25 23:49:00.0",37.53,"Cancelled"
59888,59888,"Marsh-Williams","2024-11-05 16:20:00.0",42.85,"In Progress"
59890,59890,"Martinez Ltd","2024-11-28 15:48:00.0",20.21,"Cancelled"
59893,59893,"Richards-Jones","2024-11-06 23:26:00.0",33.56,"In Progress"
59896,59896,"Thompson, Henry and Hernandez","2024-11-07 16:45:00.0",18.38,"Cancelled"
59898,59898,"Turner-Hart","2024-11-09 18:11:00.0",15.25,"Completed"
59900,59900,"Thomas PLC","2024-11-02 19:36:00.0",19.73,"Cancelled"
59903,59903,"Mills Inc","2024-11-18 22:07:00.0",28.2,"Completed"
59904,59904,"Fletcher-Carter","2024-11-03 22:56:00.0",30.61,"Cancelled"
59908,59908,"Werner-Rodriguez","2024-11-10 18:52:00.0",43.85,"Cancelled"
59909,59909,"Evans and Sons","2024-11-05 19:44:00.0",30.76,"Cancelled"
59911,59911,"Hawkins-Garza","2024-11-01 13:16:00.0",37.47,"Completed"
59912,59912,"Adams LLC","2024-11-09 12:14:00.0",8.36,"Cancelled"
59914,59914,"Werner-Rodriguez","2024-11-21 16:58:00.0",12.69,"Completed"
59916,59916,"Buckley-Morris","2024-11-11 00:09:00.0",27.75,"Cancelled"
59917,59917,"Hatfield and Sons","2024-11-13 14:28:00.0",26.61,"Cancelled"
59919,59919,"Duran, Fuller and Reyes","2024-11-22 12:03:00.0",38.11,"Cancelled"
59926,59926,"Roberts, Durham and Ryan","2024-11-23 20:38:00.0",7.74,"Cancelled"
59930,59930,"Valencia Ltd","2024-11-08 20:07:00.0",19.72,"Cancelled"
59937,59937,"Lopez, Hughes and Harmon","2024-11-01 21:11:00.0",49.91,"Cancelled"
59938,59938,"Thompson, Henry and Hernandez","2024-11-03 20:21:00.0",8.02,"Cancelled"
59939,59939,"Kelly LLC","2024-11-19 18:58:00.0",30.75,"Cancelled"
59944,59944,"Christensen and Sons","2024-11-04 00:12:00.0",24.8,"In Progress"
59945,59945,"Hatfield and Sons","2024-11-19 15:05:00.0",22.24,"In Progress"
59949,59949,"Graham-Campbell","2024-11-13 11:47:00.0",8.15,"Completed"
59953,59953,"Hatfield and Sons","2024-11-25 11:11:00.0",37.85,"Completed"
59956,59956,"Fletcher-Carter","2024-11-21 23:42:00.0",35.23,"Completed"
59959,59959,"Fletcher-Carter","2024-11-09 00:06:00.0",46.29,"Cancelled"
59961,59961,"Stephens PLC","2024-11-10 20:38:00.0",29.41,"Cancelled"
59964,59964,"Adams, Guerra and Fields","2024-11-13 14:09:00.0",29.36,"Cancelled"
59965,59965,"Rowland-Williams","2024-11-16 22:35:00.0",10.08,"Completed"
59968,59968,"Reed and Allison","2024-11-24 19:24:00.0",36.96,"In Progress"
59969,59969,"Watson-Thomas","2024-11-24 18:12:00.0",42.77,"In Progress"
59970,59970,"Reed and Allison","2024-11-09 22:08:00.0",26.34,"Cancelled"
59981,59981,"Lopez, Hughes and Harmon","2024-11-08 22:05:00.0",5.54,"In Progress"
59982,59982,"Anderson Group","2024-11-21 22:15:00.0",32.11,"Cancelled"
59989,59989,"Carter, Evans and Walker","2024-11-11 21:40:00.0",9.92,"Cancelled"
59992,59992,"Brown, King and Stout","2024-11-03 11:26:00.0",36.72,"Cancelled"
59997,59997,"Gray, Kerr and Massey","2024-11-30 20:33:00.0",26.33,"Completed"
59998,59998,"Fischer and Sons","2024-11-29 23:52:00.0",20.67,"Completed"
60000,60000,"Hatfield and Sons","2024-11-20 18:55:00.0",42.59,"Cancelled"
60002,60002,"Marsh-Williams","2024-11-16 01:08:00.0",29.47,"Completed"
60003,60003,"Mcdowell-Hicks","2024-11-24 19:57:00.0",48.91,"Completed"
60004,60004,"Moore-Griffin","2024-11-23 12:08:00.0",12.33,"In Progress"
60006,60006,"Cook Ltd","2024-11-07 14:00:00.0",40.68,"In Progress"
60009,60009,"Williams-Benson","2024-11-23 20:16:00.0",24.52,"Completed"
60012,60012,"Mcdowell-Hicks","2024-11-12 12:53:00.0",16.26,"Cancelled"
60019,60019,"Rogers, Berry and Logan","2024-11-10 17:57:00.0",22.59,"In Progress"
60024,60024,"Marsh-Williams","2024-11-05 20:04:00.0",10.68,"In Progress"
60025,60025,"Roberts, Durham and Ryan","2024-11-25 22:53:00.0",14.44,"In Progress"
60031,60031,"Mills Inc","2024-11-25 20:43:00.0",39.42,"Cancelled"
60033,60033,"Lee-Taylor","2024-11-18 18:59:00.0",15.92,"Cancelled"
60034,60034,"Fernandez","2024-11-26 16:17:00.0",49.27,"Cancelled"
60035,60035,"Graham-Campbell","2024-11-13 18:20:00.0",17.06,"Cancelled"
60036,60036,"Mills Inc","2024-11-11 22:58:00.0",43.16,"Completed"
60037,60037,"Norris-Hawkins","2024-11-27 22:37:00.0",25.72,"In Progress"
60040,60040,"Dodson, Fleming and Butler","2024-11-17 21:42:00.0",5.55,"Completed"
60041,60041,"Miller and Sons","2024-11-12 23:10:00.0",19.91,"In Progress"
60044,60044,"Ruiz-Hughes","2024-11-30 23:39:00.0",6.26,"Completed"
60046,60046,"Durham Inc","2024-11-09 22:48:00.0",30.67,"Completed"
60048,60048,"Valencia Ltd","2024-11-19 22:01:00.0",31.87,"In Progress"
60049,60049,"Burke LLC","2024-11-13 17:17:00.0",23.1,"Cancelled"
60052,60052,"Mills Inc","2024-11-09 11:18:00.0",40.3,"Completed"
60055,60055,"Hawkins Ltd","2024-12-01 00:38:00.0",14.93,"In Progress"
60058,60058,"Dodson, Fleming and Butler","2024-11-20 17:39:00.0",13.32,"Cancelled"
60062,60062,"Marsh-Williams","2024-11-19 00:31:00.0",19.79,"In Progress"
60065,60065,"Lee-Taylor","2024-11-26 22:28:00.0",15.46,"Completed"
60066,60066,"Smith, Wise and Drake","2024-11-01 15:52:00.0",12.49,"Cancelled"
60070,60070,"Hill, Vincent and Alvarez","2024-11-02 22:15:00.0",14.52,"In Progress"
60072,60072,"Anderson, Carr and Mcneil","2024-11-30 17:50:00.0",5.33,"Cancelled"
60076,60076,"Lopez, Hughes and Harmon","2024-11-20 19:04:00.0",32.49,"Cancelled"
60077,60077,"Ray-Bradley","2024-11-11 18:10:00.0",48,"In Progress"
60079,60079,"Roberts, Durham and Ryan","2024-11-27 20:57:00.0",8.25,"Cancelled"
60081,60081,"Cohen-Wagner","2024-11-01 15:24:00.0",16.44,"In Progress"
60082,60082,"Rowland-Williams","2024-11-02 00:19:00.0",39.02,"Cancelled"
60085,60085,"Phillips-Boyer","2024-11-16 20:18:00.0",34.61,"In Progress"
60086,60086,"Wright Ltd","2024-11-30 16:51:00.0",18.7,"In Progress"
60087,60087,"Hancock-Benson","2024-11-26 14:43:00.0",10.42,"Completed"
60091,60091,"Turner-Hart","2024-11-18 12:48:00.0",27.86,"Completed"
60092,60092,"Mills Inc","2024-11-16 18:52:00.0",47.53,"Completed"
60094,60094,"Marsh-Williams","2024-11-12 22:29:00.0",35.55,"Completed"
60097,60097,"Richards-Jones","2024-11-17 18:52:00.0",17.88,"Cancelled"
60098,60098,"Turner-Hart","2024-11-22 21:27:00.0",40.99,"In Progress"
60101,60101,"Walker-Davis","2024-11-12 20:48:00.0",6.85,"In Progress"
60103,60103,"Lawson, Tran and King","2024-11-20 21:43:00.0",39.62,"Cancelled"
60104,60104,"Hancock-Benson","2024-11-04 16:10:00.0",42.12,"Cancelled"
60105,60105,"Mills Inc","2024-11-09 15:06:00.0",28.64,"In Progress"
60106,60106,"Arias LLC","2024-11-10 21:44:00.0",39.1,"Cancelled"
60108,60108,"Christensen and Sons","2024-11-25 12:52:00.0",11.76,"In Progress"
60109,60109,"Matthews-Gonzalez","2024-11-02 22:48:00.0",29.16,"Completed"
60113,60113,"Brown, Blankenship and Hayes","2024-11-15 11:20:00.0",18.12,"Cancelled"
60114,60114,"Sanchez-Smith","2024-11-02 16:12:00.0",46.55,"Cancelled"
60116,60116,"Clark-Thompson","2024-11-10 11:31:00.0",19.03,"In Progress"
60117,60117,"Lopez, Hughes and Harmon","2024-11-11 16:28:00.0",7.65,"Cancelled"
60118,60118,"Durham Inc","2024-11-21 17:23:00.0",27.17,"Completed"
60120,60120,"Anderson Group","2024-11-30 21:35:00.0",22.88,"Cancelled"
60121,60121,"Turner-Hart","2024-11-16 11:02:00.0",33.46,"Cancelled"
60122,60122,"Stephens PLC","2024-11-11 12:19:00.0",11.87,"In Progress"
60124,60124,"Watson-Thomas","2024-11-07 20:46:00.0",46.63,"Completed"
60125,60125,"Miller and Sons","2024-11-13 21:50:00.0",9.72,"Cancelled"
60127,60127,"Waller-Davis","2024-11-26 20:35:00.0",24.25,"Completed"
60130,60130,"Roberts, Durham and Ryan","2024-11-26 23:06:00.0",47.99,"Completed"
60136,60136,"Taylor-Smith","2024-11-06 18:16:00.0",23.11,"In Progress"
60140,60140,"Durham Inc","2024-11-11 16:07:00.0",17.1,"Cancelled"
60141,60141,"Buckley-Morris","2024-11-14 22:11:00.0",22.59,"Completed"
60142,60142,"Patterson, Rodriguez and Vasquez","2024-11-30 23:36:00.0",30.32,"Cancelled"
60148,60148,"Gonzales-Brown","2024-11-08 00:18:00.0",34.59,"Cancelled"
60149,60149,"Hill, Hull and Bailey","2024-11-08 23:46:00.0",18.96,"In Progress"
60150,60150,"Thompson, Morrow and Collins","2024-11-15 21:19:00.0",7.83,"Cancelled"
60152,60152,"Fernandez","2024-11-10 20:34:00.0",35.95,"Completed"
60157,60157,"Evans and Sons","2024-11-27 20:27:00.0",24.01,"Completed"
60159,60159,"Webster, Martinez and Marshall","2024-11-27 14:02:00.0",43.07,"Completed"
60160,60160,"Clark-Thompson","2024-11-05 15:48:00.0",47.38,"Completed"
60162,60162,"Jones, Garrett and Pierce","2024-11-22 11:32:00.0",37.38,"In Progress"
60164,60164,"Fernandez","2024-11-28 14:27:00.0",16.47,"Completed"
60167,60167,"Lawson, Tran and King","2024-11-10 23:54:00.0",37.92,"In Progress"
60168,60168,"Hill, Hull and Bailey","2024-11-11 20:24:00.0",10.06,"Completed"
60169,60169,"Frazier, Anderson and Rodriguez","2024-11-18 15:32:00.0",14.6,"Completed"
60170,60170,"Hawkins-Garza","2024-11-23 22:47:00.0",44.96,"In Progress"
60172,60172,"Watson-Thomas","2024-11-14 10:59:00.0",20.74,"Completed"
60174,60174,"Cohen-Wagner","2024-11-25 18:41:00.0",30.01,"In Progress"
60175,60175,"Gray, Kerr and Massey","2024-11-13 22:37:00.0",14.05,"In Progress"
60176,60176,"Rose, Pratt and Flores","2024-11-13 23:41:00.0",31.35,"Completed"
60179,60179,"Walker-Davis","2024-11-29 21:20:00.0",35.9,"Completed"
60181,60181,"Hatfield and Sons","2024-11-11 22:00:00.0",27.52,"In Progress"
60182,60182,"Rogers-Brown","2024-11-29 19:02:00.0",9.81,"Cancelled"
60183,60183,"Brown, King and Stout","2024-11-24 18:16:00.0",39.97,"Cancelled"
60186,60186,"Turner-Hart","2024-11-10 21:16:00.0",34.3,"Completed"
60188,60188,"Christensen and Sons","2024-11-19 22:12:00.0",22.49,"Cancelled"
60192,60192,"Freeman, Walton and Jones","2024-11-25 19:43:00.0",45.61,"Completed"
60193,60193,"Gonzales-Brown","2024-11-11 20:20:00.0",37.18,"Completed"
60194,60194,"Riggs PLC","2024-11-04 15:56:00.0",46.39,"Cancelled"
60202,60202,"Kelly LLC","2024-11-24 13:09:00.0",37.57,"In Progress"
60205,60205,"Marquez PLC","2024-11-16 12:37:00.0",30.4,"Completed"
60206,60206,"Ruiz-Hughes","2024-11-13 20:41:00.0",21.96,"In Progress"
60208,60208,"Walker PLC","2024-11-10 11:28:00.0",31.36,"Completed"
60214,60214,"Reed and Allison","2024-11-05 00:21:00.0",5.88,"In Progress"
60216,60216,"Ruiz-Hughes","2024-11-03 10:57:00.0",16.24,"In Progress"
60220,60220,"Burton Inc","2024-11-09 14:00:00.0",48.13,"In Progress"
60228,60228,"Lee-Taylor","2024-11-13 11:56:00.0",17.95,"Completed"
60233,60233,"Matthews-Gonzalez","2024-11-10 12:57:00.0",16.28,"In Progress"
60236,60236,"Richardson-Reyes","2024-11-23 22:13:00.0",11.98,"Cancelled"
60242,60242,"Henderson Inc","2024-11-25 12:46:00.0",24.97,"Cancelled"
60244,60244,"Werner-Rodriguez","2024-11-07 11:16:00.0",48.77,"Cancelled"
60245,60245,"Valencia Ltd","2024-11-02 12:30:00.0",17.23,"Completed"
60249,60249,"Marsh-Williams","2024-11-25 23:20:00.0",43.18,"Completed"
60251,60251,"Lee-Taylor","2024-11-08 12:40:00.0",41.94,"Completed"
60252,60252,"Campbell, Burns and Espinoza","2024-11-21 21:05:00.0",22.37,"Cancelled"
60253,60253,"Jackson-Rojas","2024-11-27 15:54:00.0",6,"Completed"
60257,60257,"Riggs PLC","2024-11-11 16:08:00.0",26.59,"In Progress"
60258,60258,"Mills Inc","2024-11-17 21:00:00.0",39.64,"In Progress"
60259,60259,"Anderson, Carr and Mcneil","2024-11-16 17:35:00.0",43.23,"In Progress"
60260,60260,"Carter, Evans and Walker","2024-11-27 19:13:00.0",30.12,"Cancelled"
60261,60261,"Marquez PLC","2024-11-07 20:46:00.0",41.55,"Completed"
60263,60263,"Sellers Inc","2024-11-24 15:53:00.0",33.41,"Cancelled"
60265,60265,"Werner-Rodriguez","2024-11-13 19:09:00.0",28.69,"Completed"
60266,60266,"Sanchez-Smith","2024-11-27 20:43:00.0",37.07,"In Progress"
60274,60274,"Jackson-Rojas","2024-11-04 12:21:00.0",31.59,"Cancelled"
60281,60281,"Maldonado, Freeman and Thompson","2024-11-26 23:52:00.0",7.37,"Cancelled"
60283,60283,"Hill, Hull and Bailey","2024-11-08 14:57:00.0",6.88,"Cancelled"
60284,60284,"Newton-Brown","2024-11-06 17:34:00.0",24.25,"Completed"
60285,60285,"Sanchez-Smith","2024-11-26 16:37:00.0",13.88,"Completed"
60290,60290,"Lawson, Tran and King","2024-11-20 19:58:00.0",38.26,"In Progress"
60293,60293,"Gray, Kerr and Massey","2024-11-05 23:58:00.0",23.36,"Completed"
60294,60294,"Rogers-Brown","2024-11-19 12:56:00.0",43.81,"In Progress"
60295,60295,"Lawson, Tran and King","2024-11-30 11:46:00.0",15.22,"In Progress"
60297,60297,"Frank Inc","2024-11-24 12:42:00.0",37.06,"Completed"
60303,60303,"Williams-Benson","2024-11-28 11:10:00.0",31.04,"In Progress"
60304,60304,"Campbell, Burns and Espinoza","2024-11-03 01:01:00.0",26.73,"Cancelled"
60309,60309,"Brown, King and Stout","2024-11-24 21:32:00.0",5,"Completed"
60310,60310,"White, Peck and Ayala","2024-11-18 20:09:00.0",32.81,"Completed"
60313,60313,"Hancock-Benson","2024-11-09 00:08:00.0",28.71,"Cancelled"
60320,60320,"Phillips and Sons","2024-11-17 11:59:00.0",28.22,"Cancelled"
60322,60322,"Phillips-Boyer","2024-11-27 12:29:00.0",26.5,"Completed"
60330,60330,"Ruiz-Hughes","2024-11-10 13:57:00.0",39.54,"Completed"
60332,60332,"Watson-Thomas","2024-11-29 21:40:00.0",34.13,"Cancelled"
60336,60336,"Keller-Gross","2024-11-13 22:29:00.0",26.41,"Completed"
60337,60337,"Durham Inc","2024-11-29 15:22:00.0",9.37,"Completed"
60338,60338,"Dodson, Fleming and Butler","2024-11-30 14:00:00.0",26.23,"In Progress"
60339,60339,"Matthews-Gonzalez","2024-11-18 15:17:00.0",32.33,"Cancelled"
60349,60349,"Sanchez-Smith","2024-11-13 17:58:00.0",8.49,"Cancelled"
60360,60360,"Brown, King and Stout","2024-11-25 16:02:00.0",17.12,"In Progress"
60365,60365,"Anderson Group","2024-11-26 18:50:00.0",45.29,"In Progress"
60366,60366,"Adams, Guerra and Fields","2024-11-01 21:59:00.0",32.28,"In Progress"
60370,60370,"Evans and Sons","2024-11-23 14:02:00.0",16.24,"Completed"
60373,60373,"Clark-Thompson","2024-11-28 16:52:00.0",15.22,"Completed"
60377,60377,"Hill, Hull and Bailey","2024-11-25 22:10:00.0",45.11,"Completed"
60381,60381,"Clark-Thompson","2024-11-04 20:39:00.0",11.16,"Completed"
60383,60383,"Reed and Allison","2024-11-22 21:47:00.0",43,"In Progress"
60387,60387,"Lopez, Hughes and Harmon","2024-11-30 13:03:00.0",12.65,"Cancelled"
60388,60388,"Walker PLC","2024-11-16 14:00:00.0",24.18,"Completed"
60391,60391,"Valencia Ltd","2024-11-24 19:56:00.0",28.81,"In Progress"
60392,60392,"Lawson, Tran and King","2024-11-16 23:44:00.0",13.89,"In Progress"
60393,60393,"Gay, Cunningham and Rodriguez","2024-11-27 20:56:00.0",24.16,"Cancelled"
60394,60394,"Lopez, Hughes and Harmon","2024-11-07 12:13:00.0",28.23,"In Progress"
60399,60399,"Valencia Ltd","2024-11-02 13:57:00.0",10.8,"Completed"
60400,60400,"Brown, King and Stout","2024-11-22 20:04:00.0",38.52,"Completed"
60403,60403,"Riggs PLC","2024-11-15 22:43:00.0",25.56,"Completed"
60404,60404,"Walker-Davis","2024-11-28 16:13:00.0",21.68,"Cancelled"
60406,60406,"Jones, Garrett and Pierce","2024-11-21 18:18:00.0",38.41,"Cancelled"
60407,60407,"Werner-Rodriguez","2024-11-28 19:09:00.0",9.14,"In Progress"
60410,60410,"Miller and Sons","2024-11-05 16:50:00.0",21.29,"Cancelled"
60411,60411,"Jackson-Rojas","2024-11-27 20:53:00.0",16.91,"In Progress"
60413,60413,"Richards-Jones","2024-11-10 14:51:00.0",27.62,"In Progress"
60416,60416,"Campbell, Burns and Espinoza","2024-11-30 17:00:00.0",33.88,"Cancelled"
60417,60417,"Maldonado, Freeman and Thompson","2024-11-10 20:50:00.0",23.6,"Completed"
60421,60421,"Hawkins-Garza","2024-11-12 22:17:00.0",17.02,"In Progress"
60424,60424,"Richards-Jones","2024-11-16 22:26:00.0",9.4,"Cancelled"
60427,60427,"Brown, King and Stout","2024-11-26 23:52:00.0",12.04,"Cancelled"
60430,60430,"Bailey-Neal","2024-11-03 11:37:00.0",26.7,"Cancelled"
60434,60434,"Sellers Inc","2024-11-16 15:00:00.0",12.73,"In Progress"
60436,60436,"Campbell, Burns and Espinoza","2024-11-06 12:30:00.0",33.09,"Completed"
60440,60440,"Gallagher, Roberson and Bean","2024-11-11 12:19:00.0",26.05,"In Progress"
60445,60445,"Cook PLC","2024-11-29 23:26:00.0",10.49,"In Progress"
60447,60447,"Webster, Martinez and Marshall","2024-11-13 14:13:00.0",30.48,"Completed"
60450,60450,"Phillips-Boyer","2024-11-16 00:21:00.0",40.58,"Completed"
60453,60453,"Rose, Pratt and Flores","2024-11-28 22:11:00.0",34.81,"In Progress"
